"Time (s) Run #4","Position (m) Run #4"
17.440,0.52
17.450,0.54
17.460,0.56
17.470,0.58
17.480,0.60
17.490,0.62
17.500,0.64
17.510,0.66
17.520,0.68
17.530,0.70
17.540,0.72
17.550,0.74
17.560,0.76
17.570,0.77
17.580,0.79
17.590,0.81
17.600,0.82
17.610,0.83
17.620,0.84
17.630,0.85
17.640,0.86
17.650,0.87
17.660,0.87
17.670,0.88
17.680,0.89
17.690,0.90
17.700,0.90
17.710,0.91
17.720,0.91
17.730,0.91
17.740,0.90
17.750,0.90
17.760,0.89
17.770,0.88
17.780,0.86
17.790,0.84
17.800,0.82
17.810,0.80
17.820,0.78
17.830,0.76
17.840,0.73
17.850,0.71
17.860,0.68
17.870,0.66
17.880,0.63
17.890,0.61
17.900,0.59
17.910,0.57
17.920,0.55
17.930,0.53
17.940,0.51
17.950,0.49
17.960,0.47
17.970,0.45
17.980,0.44
17.990,0.42
18.000,0.41
18.010,0.39
18.020,0.38
18.030,0.36
18.040,0.35
18.050,0.34
18.060,0.33
18.070,0.32
18.080,0.31
18.090,0.30
18.100,0.29
18.110,0.28
18.120,0.27
18.130,0.26
18.140,0.26
18.150,0.25
18.160,0.24
18.170,0.24
18.180,0.24
18.190,0.23
18.200,0.23
18.210,0.23
18.220,0.23
18.230,0.22
18.240,0.22
18.250,0.22
18.260,0.22
18.270,0.23
18.280,0.23
18.290,0.23
18.300,0.23
18.310,0.24
18.320,0.24
18.330,0.25
18.340,0.25
18.350,0.26
18.360,0.26
18.370,0.27
18.380,0.28
18.390,0.29
18.400,0.30
18.410,0.31
18.420,0.32
18.430,0.33
18.440,0.34
18.450,0.35
18.460,0.36
18.470,0.38
18.480,0.39
18.490,0.41
18.500,0.42
18.510,0.44
18.520,0.45
18.530,0.47
18.540,0.49
18.550,0.51
18.560,0.53
18.570,0.55
18.580,0.57
18.590,0.59
18.600,0.61
18.610,0.63
18.620,0.64
18.630,0.66
18.640,0.68
18.650,0.69
18.660,0.70
18.670,0.72
18.680,0.73
18.690,0.74
18.700,0.75
18.710,0.76
18.720,0.77
18.730,0.78
18.740,0.79
18.750,0.80
18.760,0.81
18.770,0.81
18.780,0.82
18.790,0.83
18.800,0.83
18.810,0.84
18.820,0.84
18.830,0.84
18.840,0.84
18.850,0.84
18.860,0.84
18.870,0.84
18.880,0.83
18.890,0.82
18.900,0.81
18.910,0.79
18.920,0.77
18.930,0.75
18.940,0.72
18.950,0.77
18.960,0.69
18.970,0.66
18.980,0.63
18.990,0.61
19.000,0.58
19.010,0.56
19.020,0.54
19.030,0.52
19.040,0.54
19.050,0.48
19.060,0.47
19.070,0.45
19.080,0.43
19.090,0.41
19.100,0.41
19.110,0.42
19.120,0.43
19.130,0.42
19.140,0.41
19.150,0.35
19.160,0.33
19.170,0.32
19.180,0.31
19.190,0.30
19.200,0.29
19.210,0.42
19.220,0.28
19.230,0.27
19.240,0.26
19.250,0.25
19.260,0.24
19.270,0.24
19.280,0.24
19.290,0.23
19.300,0.23
19.310,0.23
19.320,0.23
19.330,0.23
19.340,0.23
19.350,0.23
19.360,0.23
19.370,0.24
19.380,0.24
19.390,0.24
19.400,0.24
19.410,0.25
19.420,0.25
19.430,0.25
19.440,0.26
19.450,0.27
19.460,0.27
19.470,0.28
19.480,0.28
19.490,0.29
19.500,0.30
19.510,0.31
19.520,0.32
19.530,0.33
19.540,0.34
19.550,0.35
19.560,0.36
19.570,0.37
19.580,0.38
19.590,0.39
19.600,0.41
19.610,0.42
19.620,0.43
19.630,0.45
19.640,0.46
19.650,0.48
19.660,0.49
19.670,0.51
19.680,0.53
19.690,0.55
19.700,0.56
19.710,0.58
19.720,0.60
19.730,0.62
19.740,0.61
19.750,0.83
19.760,0.68
19.770,0.68
19.780,0.69
19.790,0.70
19.800,0.71
19.810,0.72
19.820,0.81
19.830,0.82
19.840,0.82
19.850,0.83
19.860,0.82
19.870,0.84
19.880,0.77
19.890,0.77
19.900,0.76
19.910,0.81
19.920,0.80
19.930,0.81
19.940,0.82
19.950,0.83
19.960,0.84
19.970,0.84
19.980,0.85
19.990,0.85
20.000,0.82
20.010,0.82
20.020,0.81
20.030,0.80
20.040,0.79
20.050,0.79
20.060,0.79
20.070,0.79
20.080,0.79
20.090,0.79
20.100,0.79
20.110,0.79
20.120,0.79
20.130,0.79
20.140,0.79
20.150,0.80
20.160,0.80
20.170,0.81
20.180,0.80
20.190,0.91
20.200,0.89
20.210,0.93
20.220,0.96
20.230,0.97
20.240,0.94
20.250,1.15
20.260,0.94
20.270,1.11
20.280,1.15
20.290,0.90
20.300,1.15
20.310,0.92
20.320,1.11
20.330,1.10
20.340,1.10
20.350,1.10
20.360,1.11
20.370,1.11
20.380,1.10
20.390,1.11
20.400,1.10
20.410,1.10
20.420,1.10
20.430,1.10
20.440,1.10
20.450,1.11
20.460,1.10
20.470,1.10
20.480,1.10
20.490,1.11
20.500,1.10
20.510,1.10
20.520,1.10
20.530,1.10
20.540,1.10
20.550,1.10
20.560,1.10
20.570,1.10
20.580,1.10
20.590,1.10
20.600,1.10
20.610,1.10
20.620,1.10
20.630,1.10
20.640,1.10
20.650,1.10
20.660,1.11
20.670,1.11
20.680,1.11
20.690,1.10
20.700,1.10
20.710,1.10
20.720,1.10
20.730,1.10
20.740,1.10
20.750,1.15
20.760,0.92
20.770,1.10
20.780,1.11
20.790,1.09
20.800,1.10
20.810,1.10
20.820,1.10
20.830,1.10
20.840,1.10
20.850,1.11
20.860,1.11
20.870,1.11
20.880,1.10
20.890,1.11
20.900,1.11
20.910,1.11
20.920,1.11
20.930,1.11
20.940,1.11
20.950,1.10
20.960,1.11
20.970,1.10
20.980,1.10
20.990,1.11
21.000,1.11
21.010,1.11
21.020,1.10
21.030,1.11
21.040,1.10
21.050,1.11
21.060,1.10
21.070,1.10
21.080,1.11
21.090,1.11
21.100,1.11
21.110,1.11
21.120,1.11
21.130,1.11
21.140,1.11
21.150,1.11
21.160,1.10
21.170,1.11
21.180,1.11
21.190,1.11
21.200,1.11
21.210,1.11
21.220,1.11
21.230,1.10
21.240,1.14
21.250,0.92
21.260,1.10
21.270,1.10
21.280,1.11
21.290,1.09
21.300,1.10
21.310,1.09
21.320,1.10
21.330,1.10
21.340,1.11
21.350,1.09
21.360,1.10
21.370,1.10
21.380,1.10
21.390,1.10
21.400,1.10
21.410,1.10
21.420,1.10
21.430,1.10
21.440,1.10
21.450,1.10
21.460,1.10
21.470,1.10
21.480,1.10
21.490,1.10
21.500,1.11
21.510,1.09
21.520,1.10
21.530,1.10
21.540,1.10
21.550,1.10
21.560,1.10
21.570,1.10
21.580,1.16
21.590,0.95
21.600,0.83
21.610,1.10
21.620,1.11
21.630,1.11
21.640,1.11
21.650,1.11
21.660,1.10
21.670,1.10
21.680,1.11
21.690,1.16
21.700,0.86
21.710,1.10
21.720,1.10
21.730,1.10
21.740,1.10
21.750,1.10
21.760,1.10
21.770,1.10
21.780,1.10
21.790,1.10
21.800,1.10
21.810,1.10
21.820,1.10
21.830,1.10
21.840,1.10
21.850,1.10
21.860,1.10
21.870,1.10
21.880,1.10
21.890,1.10
21.900,1.10
21.910,1.10
21.920,1.10
21.930,1.10
21.940,1.10
21.950,1.10
21.960,1.10
21.970,1.10
21.980,1.10
21.990,1.10
22.000,1.10
22.010,1.10
22.020,1.10
22.030,1.10
22.040,1.10
22.050,1.10
22.060,1.10
22.070,1.10
22.080,1.10
22.090,1.10
22.100,1.10
22.110,1.10
22.120,1.10
22.130,1.10
22.140,1.10
22.150,1.10
22.160,1.10
22.170,1.10
22.180,1.10
22.190,1.10
22.200,1.10
22.210,1.10
22.220,1.10
22.230,1.10
22.240,1.10
22.250,1.10
22.260,1.10
22.270,1.10
22.280,1.10
22.290,1.10
22.300,1.10
22.310,1.10
22.320,1.10
22.330,1.10
22.340,1.10
22.350,1.10
22.360,1.10
22.370,1.10
22.380,1.10
22.390,1.10
22.400,1.10
22.410,1.10
22.420,1.10
22.430,1.10
22.440,1.10
22.450,1.10
22.460,1.10
22.470,1.10
22.480,1.10
22.490,1.10
22.500,1.10
22.510,1.10
22.520,1.10
22.530,1.10
22.540,1.10
22.550,1.10
22.560,1.10
22.570,1.10
22.580,1.10
22.590,1.10
22.600,1.10
22.610,1.10
22.620,1.10
22.630,1.10
22.640,1.10
22.650,1.10
22.660,1.10
22.670,1.10
22.680,1.10
22.690,1.10
22.700,1.10
22.710,1.10
22.720,1.10
22.730,1.10
22.740,1.10
22.750,1.10
22.760,1.10
22.770,1.10
22.780,1.10
22.790,1.10
22.800,1.10
22.810,1.10
22.820,1.10
22.830,1.10
22.840,1.10
22.850,1.10
22.860,1.10
22.870,1.10
22.880,1.10
22.890,1.10
22.900,1.10
22.910,1.10
22.920,1.10
22.930,1.10
22.940,1.10
22.950,1.10
22.960,1.10
22.970,1.10
22.980,1.10
22.990,1.10
23.000,1.10
23.010,1.10
23.020,1.10
23.030,1.10
23.040,1.10
23.050,1.10
23.060,1.10
23.070,1.10
23.080,1.10
23.090,1.10
23.100,1.10
23.110,1.10
23.120,1.10
23.130,1.10
23.140,1.10
23.150,1.10
23.160,1.10
23.170,1.10
23.180,1.10
23.190,1.10
23.200,1.10
23.210,1.10
23.220,1.10
23.230,1.10
23.240,1.10
23.250,1.10
23.260,1.10
23.270,1.10
23.280,1.10
23.290,1.10
23.300,1.10
23.310,1.10
23.320,1.10
23.330,1.10
23.340,1.10
23.350,1.10
23.360,1.10
23.370,1.10
23.380,1.10
23.390,1.10
23.400,1.10
23.410,1.10
23.420,1.10
23.430,1.10
23.440,1.10
23.450,1.10
23.460,1.10
23.470,1.10
23.480,1.10
23.490,1.10
23.500,1.10
23.510,1.10
23.520,1.10
23.530,1.10
23.540,1.10
23.550,1.10
23.560,1.10
23.570,1.10
23.580,1.10
23.590,1.10
23.600,1.10
23.610,1.10
23.620,1.10
23.630,1.10
23.640,1.10
23.650,1.10
23.660,1.10
23.670,1.10
23.680,1.10
23.690,1.10
23.700,1.10
23.710,1.10
23.720,1.10
23.730,1.10
23.740,1.10
23.750,1.10
23.760,1.10
23.770,1.10
23.780,1.10
23.790,1.10
23.800,1.10
23.810,1.10
23.820,1.10
23.830,1.10
23.840,1.10
23.850,1.10
23.860,1.10
23.870,1.10
23.880,1.10
23.890,1.10
23.900,1.10
23.910,1.10
23.920,1.10
23.930,1.10
23.940,1.10
23.950,1.10
23.960,1.10
23.970,1.10
23.980,1.10
23.990,1.10
24.000,1.10
24.010,1.10
24.020,1.10
24.030,1.10
24.040,1.10
24.050,1.10
24.060,1.10
24.070,1.11
24.080,1.10
24.090,1.09
24.100,1.09
24.110,1.10
24.120,1.10
24.130,1.10
24.140,1.10
24.150,1.10
24.160,1.10
24.170,1.10
24.180,1.11
24.190,1.11
24.200,1.16
24.210,0.91
24.220,0.90
24.230,0.90
24.240,0.90
24.250,0.88
24.260,0.88
24.270,0.88
24.280,0.88
24.290,0.86
24.300,0.86
24.310,0.87
24.320,0.87
24.330,0.85
24.340,0.84
24.350,0.84
24.360,0.85
24.370,0.84
24.380,0.84
24.390,0.84
24.400,0.84
24.410,0.84
24.420,0.84
24.430,0.84
24.440,0.85
24.450,0.85
24.460,0.85
24.470,0.85
24.480,0.85
24.490,0.85
24.500,0.85
24.510,0.85
24.520,0.85
24.530,0.85
24.540,0.85
24.550,0.85
24.560,0.85
24.570,0.85
24.580,0.85
24.590,0.85
24.600,0.85
24.610,0.85
24.620,0.85
24.630,0.86
24.640,0.86
24.650,0.86
24.660,0.86
24.670,0.86
24.680,0.86
24.690,0.86
24.700,0.86
24.710,0.86
24.720,0.87
24.730,0.87
24.740,0.87
24.750,0.87
24.760,0.87
24.770,0.87
24.780,0.87
24.790,0.87
24.800,0.88
24.810,0.88
24.820,0.88
24.830,0.88
24.840,0.88
24.850,0.88
24.860,0.89
24.870,0.89
24.880,0.89
24.890,0.89
24.900,0.89
24.910,0.89
24.920,0.89
24.930,0.89
24.940,0.89
24.950,0.89
24.960,0.89
24.970,0.89
24.980,0.89
24.990,0.89
25.000,0.89
25.010,0.89
25.020,0.89
25.030,0.88
25.040,0.88
25.050,0.87
25.060,0.86
25.070,0.85
25.080,0.83
25.090,0.82
25.100,0.80
25.110,0.78
25.120,0.76
25.130,0.74
25.140,0.72
25.150,0.70
25.160,0.68
25.170,0.66
25.180,0.64
25.190,0.63
25.200,0.61
25.210,0.60
25.220,0.58
25.230,0.57
25.240,0.55
25.250,0.54
25.260,0.53
25.270,0.52
25.280,0.50
25.290,0.49
25.300,0.48
25.310,0.48
25.320,0.47
25.330,0.46
25.340,0.45
25.350,0.45
25.360,0.44
25.370,0.43
25.380,0.43
25.390,0.42
25.400,0.42
25.410,0.42
25.420,0.42
25.430,0.41
25.440,0.41
25.450,0.41
25.460,0.41
25.470,0.41
25.480,0.42
25.490,0.42
25.500,0.42
25.510,0.42
25.520,0.43
25.530,0.43
25.540,0.44
25.550,0.44
25.560,0.45
25.570,0.46
25.580,0.46
25.590,0.47
25.600,0.48
25.610,0.49
25.620,0.50
25.630,0.51
25.640,0.52
25.650,0.53
25.660,0.55
25.670,0.56
25.680,0.57
25.690,0.59
25.700,0.60
25.710,0.62
25.720,0.63
25.730,0.65
25.740,0.67
25.750,0.68
25.760,0.69
25.770,0.71
25.780,0.72
25.790,0.73
25.800,0.74
25.810,0.75
25.820,0.76
25.830,0.77
25.840,0.78
25.850,0.79
25.860,0.80
25.870,0.81
25.880,0.82
25.890,0.83
25.900,0.83
25.910,0.84
25.920,0.85
25.930,0.86
25.940,0.86
25.950,0.87
25.960,0.87
25.970,0.87
25.980,0.88
25.990,0.88
26.000,0.88
26.010,0.87
26.020,0.87
26.030,0.86
26.040,0.85
26.050,0.84
26.060,0.83
26.070,0.81
26.080,0.79
26.090,0.77
26.100,0.75
26.110,0.72
26.120,0.69
26.130,0.67
26.140,0.64
26.150,0.62
26.160,0.59
26.170,0.57
26.180,0.55
26.190,0.52
26.200,0.50
26.210,0.48
26.220,0.46
26.230,0.44
26.240,0.42
26.250,0.40
26.260,0.39
26.270,0.37
26.280,0.35
26.290,0.34
26.300,0.32
26.310,0.31
26.320,0.29
26.330,0.28
26.340,0.27
26.350,0.26
26.360,0.24
26.370,0.23
26.380,0.22
26.390,0.22
26.400,0.21
26.410,0.20
26.420,0.19
26.430,0.18
26.440,0.18
26.450,0.17
26.460,0.17
26.470,0.16
26.480,0.16
26.490,0.16
26.500,0.16
26.510,0.15
26.520,0.15
26.530,0.15
26.540,0.15
26.550,0.15
26.560,0.15
26.570,0.15
26.580,0.16
26.590,0.16
26.600,0.16
26.610,0.16
26.620,0.17
26.630,0.17
26.640,0.17
26.650,0.18
26.660,0.19
26.670,0.20
26.680,0.20
26.690,0.21
26.700,0.22
26.710,0.23
26.720,0.24
26.730,0.25
26.740,0.26
26.750,0.27
26.760,0.29
26.770,0.30
26.780,0.32
26.790,0.33
26.800,0.35
26.810,0.36
26.820,0.38
26.830,0.39
26.840,0.41
26.850,0.43
26.860,0.45
26.870,0.47
26.880,0.49
26.890,0.51
26.900,0.53
26.910,0.56
26.920,0.58
26.930,0.60
26.940,0.63
26.950,0.65
26.960,0.67
26.970,0.70
26.980,0.72
26.990,0.75
27.000,0.77
27.010,0.78
27.020,0.79
27.030,0.80
27.040,0.81
27.050,0.82
27.060,0.83
27.070,0.84
27.080,0.85
27.090,0.86
27.100,0.87
27.110,0.87
27.120,0.88
27.130,0.89
27.140,0.89
27.150,0.89
27.160,0.90
27.170,0.90
27.180,0.90
27.190,0.90
27.200,0.90
27.210,0.90
27.220,0.90
27.230,0.89
27.240,0.88
27.250,0.87
27.260,0.86
27.270,0.84
27.280,0.83
27.290,0.81
27.300,0.78
27.310,0.76
27.320,0.73
27.330,0.70
27.340,0.68
27.350,0.65
27.360,0.62
27.370,0.60
27.380,0.57
27.390,0.55
27.400,0.53
27.410,0.50
27.420,0.48
27.430,0.46
27.440,0.44
27.450,0.42
27.460,0.40
27.470,0.38
27.480,0.36
27.490,0.34
27.500,0.33
27.510,0.31
27.520,0.29
27.530,0.28
27.540,0.26
27.550,0.25
27.560,0.24
27.570,0.22
27.580,0.21
27.590,0.20
27.600,0.19
27.610,0.18
27.620,0.17
27.630,0.16
27.640,0.16
27.650,0.15
27.660,0.14
27.670,0.13
27.680,0.13
27.690,0.13
27.700,0.13
27.710,0.13
27.720,0.13
27.730,0.13
27.740,0.13
27.750,0.13
27.760,0.13
27.770,0.13
27.780,0.13
27.790,0.13
27.800,0.13
27.810,0.13
27.820,0.13
27.830,0.13
27.840,0.13
27.850,0.13
27.860,0.13
27.870,0.13
27.880,0.13
27.890,0.14
27.900,0.15
27.910,0.16
27.920,0.17
27.930,0.17
27.940,0.18
27.950,0.19
27.960,0.20
27.970,0.21
27.980,0.23
27.990,0.24
28.000,0.25
28.010,0.27
28.020,0.28
28.030,0.30
28.040,0.31
28.050,0.33
28.060,0.34
28.070,0.36
28.080,0.38
28.090,0.40
28.100,0.42
28.110,0.44
28.120,0.46
28.130,0.48
28.140,0.50
28.150,0.53
28.160,0.55
28.170,0.57
28.180,0.60
28.190,0.62
28.200,0.65
28.210,0.67
28.220,0.69
28.230,0.72
28.240,0.74
28.250,0.76
28.260,0.78
28.270,0.79
28.280,0.80
28.290,0.82
28.300,0.82
28.310,0.83
28.320,0.85
28.330,0.86
28.340,0.87
28.350,0.87
28.360,0.89
28.370,0.89
28.380,0.89
28.390,0.90
28.400,0.90
28.410,0.91
28.420,0.91
28.430,0.91
28.440,0.91
28.450,0.91
28.460,0.90
28.470,0.90
28.480,0.89
28.490,0.88
28.500,0.86
28.510,0.85
28.520,0.83
28.530,0.81
28.540,0.79
28.550,0.76
28.560,0.74
28.570,0.71
28.580,0.69
28.590,0.66
28.600,0.64
28.610,0.61
28.620,0.59
28.630,0.57
28.640,0.55
28.650,0.53
28.660,0.51
28.670,0.49
28.680,0.47
28.690,0.45
28.700,0.43
28.710,0.42
28.720,0.40
28.730,0.38
28.740,0.37
28.750,0.36
28.760,0.34
28.770,0.33
28.780,0.32
28.790,0.31
28.800,0.29
28.810,0.28
28.820,0.27
28.830,0.26
28.840,0.25
28.850,0.25
28.860,0.24
28.870,0.23
28.880,0.23
28.890,0.22
28.900,0.22
28.910,0.21
28.920,0.21
28.930,0.21
28.940,0.20
28.950,0.20
28.960,0.20
28.970,0.20
28.980,0.20
28.990,0.20
29.000,0.20
29.010,0.20
29.020,0.20
29.030,0.21
29.040,0.21
29.050,0.21
29.060,0.22
29.070,0.22
29.080,0.23
29.090,0.23
29.100,0.24
29.110,0.25
29.120,0.26
29.130,0.27
29.140,0.28
29.150,0.29
29.160,0.30
29.170,0.31
29.180,0.32
29.190,0.33
29.200,0.35
29.210,0.36
29.220,0.37
29.230,0.39
29.240,0.40
29.250,0.42
29.260,0.44
29.270,0.46
29.280,0.47
29.290,0.49
29.300,0.51
29.310,0.53
29.320,0.55
29.330,0.57
29.340,0.60
29.350,0.62
29.360,0.64
29.370,0.66
29.380,0.69
29.390,0.71
29.400,0.73
29.410,0.74
29.420,0.76
29.430,0.78
29.440,0.82
29.450,0.83
29.460,0.83
29.470,0.84
29.480,0.84
29.490,0.84
29.500,0.84
29.510,0.85
29.520,0.85
29.530,0.85
29.540,0.86
29.550,0.86
29.560,0.87
29.570,0.87
29.580,0.87
29.590,0.87
29.600,0.87
29.610,0.87
29.620,0.87
29.630,0.86
29.640,0.86
29.650,0.85
29.660,0.83
29.670,0.82
29.680,0.80
29.690,0.78
29.700,0.76
29.710,0.74
29.720,0.73
29.730,0.70
29.740,0.67
29.750,0.65
29.760,0.63
29.770,0.60
29.780,0.58
29.790,0.56
29.800,0.54
29.810,0.52
29.820,0.51
29.830,0.49
29.840,0.47
29.850,0.46
29.860,0.44
29.870,0.42
29.880,0.41
29.890,0.40
29.900,0.39
29.910,0.38
29.920,0.37
29.930,0.50
29.940,0.49
29.950,0.48
29.960,0.49
29.970,0.34
29.980,0.32
29.990,0.31
30.000,0.30
30.010,0.29
30.020,0.41
30.030,0.42
30.040,0.42
30.050,0.42
30.060,0.41
30.070,0.41
30.080,0.41
30.090,0.41
30.100,0.41
30.110,0.41
30.120,0.41
30.130,0.41
30.140,0.41
30.150,0.42
30.160,0.42
30.170,0.43
30.180,0.31
30.190,0.31
30.200,0.31
30.210,0.31
30.220,0.45
30.230,0.46
30.240,0.46
30.250,0.48
30.260,0.49
30.270,0.50
30.280,0.51
30.290,0.52
30.300,0.53
30.310,0.54
30.320,0.53
30.330,0.55
30.340,0.59
30.350,0.49
30.360,0.50
30.370,0.49
30.380,0.51
30.390,0.53
30.400,0.55
30.410,0.54
30.420,0.71
30.430,0.78
30.440,0.60
30.450,0.84
30.460,0.64
30.470,0.65
30.480,0.66
30.490,0.68
30.500,0.69
30.510,0.71
30.520,0.71
30.530,0.72
30.540,0.73
30.550,0.74
30.560,0.74
30.570,0.75
30.580,0.76
30.590,0.76
30.600,0.76
30.610,0.81
30.620,0.84
30.630,0.80
30.640,0.97
30.650,0.82
30.660,0.81
30.670,0.82
30.680,0.82
30.690,0.82
30.700,0.85
30.710,0.85
30.720,0.83
30.730,0.85
30.740,0.84
30.750,0.86
30.760,0.81
30.770,0.81
30.780,0.81
30.790,0.82
30.800,0.82
30.810,0.82
30.820,0.83
30.830,0.85
30.840,0.86
30.850,0.86
30.860,0.82
30.870,0.82
30.880,0.81
30.890,0.81
30.900,0.81
30.910,0.80
30.920,0.80
30.930,0.84
30.940,0.81
30.950,0.81
30.960,0.85
30.970,0.81
30.980,0.82
30.990,0.85
31.000,0.83
31.010,0.80
31.020,0.82
31.030,0.86
31.040,0.82
31.050,0.84
31.060,0.81
31.070,0.80
31.080,0.80
31.090,0.80
31.100,0.80
31.110,0.81
31.120,0.81
31.130,0.81
31.140,0.81
31.150,0.81
31.160,0.82
31.170,0.82
31.180,0.82
31.190,0.82
31.200,0.82
31.210,0.82
31.220,0.82
31.230,0.83
31.240,0.83
31.250,0.83
31.260,0.83
31.270,0.83
31.280,0.83
31.290,0.84
31.300,0.84
31.310,0.84
31.320,0.84
31.330,0.84
31.340,0.84
31.350,0.84
31.360,0.84
31.370,0.84
31.380,0.84
31.390,0.84
31.400,0.84
31.410,0.84
31.420,0.84
31.430,0.84
31.440,0.84
31.450,0.84
31.460,0.84
31.470,0.84
31.480,0.84
31.490,0.84
31.500,0.84
31.510,0.83
31.520,0.83
31.530,0.83
31.540,0.83
31.550,0.83
31.560,0.83
31.570,0.83
31.580,0.83
31.590,0.83
31.600,0.83
31.610,0.83
31.620,0.83
31.630,0.83
31.640,0.83
31.650,0.83
31.660,0.83
31.670,0.83
31.680,0.83
31.690,0.83
31.700,0.83
31.710,0.84
31.720,0.84
31.730,0.84
31.740,0.84
31.750,0.84
31.760,0.84
31.770,0.84
31.780,0.85
31.790,0.85
31.800,0.85
31.810,0.85
31.820,0.86
31.830,0.86
31.840,0.86
31.850,0.86
31.860,0.87
31.870,0.87
31.880,0.87
31.890,0.87
31.900,0.87
31.910,0.88
31.920,0.88
31.930,0.88
31.940,0.88
31.950,0.88
31.960,0.89
31.970,0.89
31.980,0.89
31.990,0.89
32.000,0.89
32.010,0.89
32.020,0.89
32.030,0.89
32.040,0.89
32.050,0.89
32.060,0.88
32.070,0.88
32.080,0.87
32.090,0.86
32.100,0.84
32.110,0.83
32.120,0.81
32.130,0.79
32.140,0.77
32.150,0.74
32.160,0.72
32.170,0.69
32.180,0.67
32.190,0.65
32.200,0.63
32.210,0.60
32.220,0.58
32.230,0.56
32.240,0.54
32.250,0.52
32.260,0.51
32.270,0.49
32.280,0.47
32.290,0.45
32.300,0.44
32.310,0.42
32.320,0.41
32.330,0.40
32.340,0.38
32.350,0.37
32.360,0.36
32.370,0.35
32.380,0.34
32.390,0.33
32.400,0.32
32.410,0.31
32.420,0.30
32.430,0.29
32.440,0.28
32.450,0.28
32.460,0.27
32.470,0.27
32.480,0.26
32.490,0.26
32.500,0.26
32.510,0.25
32.520,0.25
32.530,0.25
32.540,0.25
32.550,0.25
32.560,0.25
32.570,0.25
32.580,0.25
32.590,0.25
32.600,0.25
32.610,0.26
32.620,0.26
32.630,0.27
32.640,0.27
32.650,0.28
32.660,0.28
32.670,0.29
32.680,0.30
32.690,0.31
32.700,0.32
32.710,0.33
32.720,0.34
32.730,0.35
32.740,0.36
32.750,0.37
32.760,0.38
32.770,0.39
32.780,0.41
32.790,0.42
32.800,0.44
32.810,0.45
32.820,0.47
32.830,0.49
32.840,0.50
32.850,0.52
32.860,0.54
32.870,0.56
32.880,0.58
32.890,0.60
32.900,0.62
32.910,0.64
32.920,0.66
32.930,0.68
32.940,0.70
32.950,0.72
32.960,0.74
32.970,0.75
32.980,0.77
32.990,0.78
33.000,0.80
33.010,0.81
33.020,0.82
33.030,0.83
33.040,0.84
33.050,0.85
33.060,0.86
33.070,0.87
33.080,0.88
33.090,0.88
33.100,0.89
33.110,0.90
33.120,0.90
33.130,0.90
33.140,0.91
33.150,0.91
33.160,0.91
33.170,0.90
33.180,0.90
33.190,0.89
33.200,0.89
33.210,0.88
33.220,0.86
33.230,0.85
33.240,0.83
33.250,0.81
33.260,0.79
33.270,0.77
33.280,0.74
33.290,0.71
33.300,0.69
33.310,0.66
33.320,0.64
33.330,0.61
33.340,0.59
33.350,0.57
33.360,0.54
33.370,0.52
33.380,0.50
33.390,0.48
33.400,0.46
33.410,0.44
33.420,0.42
33.430,0.41
33.440,0.39
33.450,0.37
33.460,0.36
33.470,0.34
33.480,0.33
33.490,0.31
33.500,0.30
33.510,0.29
33.520,0.28
33.530,0.26
33.540,0.25
33.550,0.24
33.560,0.23
33.570,0.22
33.580,0.22
33.590,0.21
33.600,0.20
33.610,0.20
33.620,0.19
33.630,0.19
33.640,0.18
33.650,0.18
33.660,0.17
33.670,0.17
33.680,0.17
33.690,0.17
33.700,0.17
33.710,0.17
33.720,0.17
33.730,0.17
33.740,0.17
33.750,0.17
33.760,0.17
33.770,0.18
33.780,0.18
33.790,0.18
33.800,0.19
33.810,0.19
33.820,0.20
33.830,0.21
33.840,0.21
33.850,0.22
33.860,0.23
33.870,0.24
33.880,0.25
33.890,0.26
33.900,0.27
33.910,0.28
33.920,0.30
33.930,0.31
33.940,0.32
33.950,0.34
33.960,0.35
33.970,0.36
33.980,0.38
33.990,0.40
34.000,0.41
34.010,0.43
34.020,0.45
34.030,0.47
34.040,0.49
34.050,0.51
34.060,0.53
34.070,0.55
34.080,0.58
34.090,0.60
34.100,0.62
34.110,0.65
34.120,0.67
34.130,0.70
34.140,0.72
34.150,0.74
34.160,0.76
34.170,0.78
34.180,0.79
34.190,0.80
34.200,0.81
34.210,0.83
34.220,0.84
34.230,0.85
34.240,0.86
34.250,0.87
34.260,0.88
34.270,0.88
34.280,0.95
34.290,0.91
34.300,0.91
34.310,0.92
34.320,0.92
34.330,0.92
34.340,0.92
34.350,0.92
34.360,0.92
34.370,0.91
34.380,0.91
34.390,0.90
34.400,0.89
34.410,0.86
34.420,0.84
34.430,0.82
34.440,0.80
34.450,0.77
34.460,0.74
34.470,0.72
34.480,0.69
34.490,0.66
34.500,0.64
34.510,0.61
34.520,0.59
34.530,0.57
34.540,0.55
34.550,0.52
34.560,0.50
34.570,0.48
34.580,0.46
34.590,0.44
34.600,0.42
34.610,0.41
34.620,0.39
34.630,0.37
34.640,0.36
34.650,0.34
34.660,0.33
34.670,0.31
34.680,0.30
34.690,0.29
34.700,0.28
34.710,0.26
34.720,0.25
34.730,0.24
34.740,0.23
34.750,0.22
34.760,0.22
34.770,0.21
34.780,0.20
34.790,0.20
34.800,0.19
34.810,0.18
34.820,0.18
34.830,0.18
34.840,0.17
34.850,0.17
34.860,0.17
34.870,0.17
34.880,0.17
34.890,0.17
34.900,0.17
