"Time (s) Run #6","Position (m) Run #6"
17.440,0.74
17.450,0.76
17.460,0.77
17.470,0.78
17.480,0.79
17.490,0.81
17.500,0.82
17.510,0.83
17.520,0.85
17.530,0.86
17.540,0.87
17.550,0.88
17.560,0.89
17.570,0.90
17.580,0.91
17.590,0.92
17.600,0.93
17.610,0.93
17.620,0.94
17.630,0.94
17.640,0.97
17.650,0.98
17.660,0.97
17.670,0.94
17.680,0.92
17.690,0.91
17.700,0.89
17.710,0.87
17.720,0.85
17.730,0.83
17.740,0.81
17.750,0.79
17.760,0.76
17.770,0.74
17.780,0.72
17.790,0.70
17.800,0.68
17.810,0.65
17.820,0.63
17.830,0.62
17.840,0.60
17.850,0.58
17.860,0.56
17.870,0.54
17.880,0.52
17.890,0.51
17.900,0.49
17.910,0.47
17.920,0.46
17.930,0.45
17.940,0.43
17.950,0.42
17.960,0.40
17.970,0.39
17.980,0.38
17.990,0.37
18.000,0.36
18.010,0.35
18.020,0.34
18.030,0.33
18.040,0.32
18.050,0.31
18.060,0.30
18.070,0.30
18.080,0.29
18.090,0.28
18.100,0.27
18.110,0.27
18.120,0.26
18.130,0.26
18.140,0.26
18.150,0.25
18.160,0.25
18.170,0.25
18.180,0.25
18.190,0.25
18.200,0.25
18.210,0.25
18.220,0.25
18.230,0.25
18.240,0.25
18.250,0.25
18.260,0.25
18.270,0.25
18.280,0.25
18.290,0.25
18.300,0.25
18.310,0.25
18.320,0.26
18.330,0.26
18.340,0.26
18.350,0.27
18.360,0.27
18.370,0.28
18.380,0.29
18.390,0.29
18.400,0.30
18.410,0.31
18.420,0.32
18.430,0.32
18.440,0.33
18.450,0.34
18.460,0.35
18.470,0.37
18.480,0.38
18.490,0.39
18.500,0.40
18.510,0.41
18.520,0.42
18.530,0.44
18.540,0.45
18.550,0.47
18.560,0.48
18.570,0.50
18.580,0.52
18.590,0.53
18.600,0.55
18.610,0.57
18.620,0.59
18.630,0.60
18.640,0.62
18.650,0.64
18.660,0.66
18.670,0.68
18.680,0.70
18.690,0.73
18.700,0.75
18.710,0.77
18.720,0.78
18.730,0.80
18.740,0.81
18.750,0.82
18.760,0.83
18.770,0.85
18.780,0.86
18.790,0.87
18.800,0.88
18.810,0.89
18.820,0.90
18.830,0.91
18.840,0.92
18.850,0.93
18.860,0.93
18.870,0.94
18.880,0.97
18.890,0.98
18.900,0.97
18.910,0.95
18.920,0.95
18.930,0.93
18.940,0.90
18.950,1.00
18.960,0.89
18.970,0.87
18.980,0.85
18.990,0.83
19.000,0.80
19.010,0.78
19.020,0.76
19.030,0.73
19.040,0.71
19.050,0.69
19.060,0.67
19.070,0.65
19.080,0.63
19.090,0.61
19.100,0.59
19.110,0.57
19.120,0.55
19.130,0.53
19.140,0.51
19.150,0.50
19.160,0.48
19.170,0.46
19.180,0.45
19.190,0.43
19.200,0.42
19.210,0.41
19.220,0.39
19.230,0.38
19.240,0.37
19.250,0.36
19.260,0.35
19.270,0.33
19.280,0.32
19.290,0.31
19.300,0.30
19.310,0.29
19.320,0.29
19.330,0.28
19.340,0.27
19.350,0.27
19.360,0.26
19.370,0.25
19.380,0.25
19.390,0.25
19.400,0.25
19.410,0.25
19.420,0.24
19.430,0.36
19.440,0.36
19.450,0.36
19.460,0.36
19.470,0.36
19.480,0.36
19.490,0.36
19.500,0.36
19.510,0.36
19.520,0.36
19.530,0.36
19.540,0.36
19.550,0.36
19.560,0.37
19.570,0.25
19.580,0.25
19.590,0.25
19.600,0.25
19.610,0.25
19.620,0.25
19.630,0.26
19.640,0.26
19.650,0.27
19.660,0.28
19.670,0.28
19.680,0.29
19.690,0.30
19.700,0.31
19.710,0.32
19.720,0.33
19.730,0.34
19.740,0.35
19.750,0.36
19.760,0.37
19.770,0.39
19.780,0.40
19.790,0.41
19.800,0.42
19.810,0.44
19.820,0.45
19.830,0.47
19.840,0.48
19.850,0.50
19.860,0.52
19.870,0.54
19.880,0.55
19.890,0.57
19.900,0.59
19.910,0.61
19.920,0.63
19.930,0.65
19.940,0.67
19.950,0.69
19.960,0.71
19.970,0.73
19.980,0.75
19.990,0.77
20.000,0.79
20.010,0.81
20.020,0.82
20.030,0.84
20.040,0.85
20.050,0.86
20.060,0.88
20.070,0.89
20.080,0.90
20.090,0.94
20.100,1.04
20.110,0.95
20.120,0.95
20.130,0.96
20.140,0.96
20.150,0.97
20.160,0.97
20.170,0.97
20.180,0.96
20.190,0.95
20.200,0.94
20.210,0.92
20.220,0.98
20.230,0.88
20.240,0.86
20.250,0.83
20.260,0.81
20.270,0.79
20.280,0.76
20.290,0.74
20.300,0.71
20.310,0.69
20.320,0.67
20.330,0.65
20.340,0.62
20.350,0.60
20.360,0.58
20.370,0.56
20.380,0.54
20.390,0.52
20.400,0.50
20.410,0.49
20.420,0.47
20.430,0.45
20.440,0.43
20.450,0.42
20.460,0.40
20.470,0.39
20.480,0.38
20.490,0.36
20.500,0.35
20.510,0.34
20.520,0.32
20.530,0.31
20.540,0.30
20.550,0.29
20.560,0.28
20.570,0.27
20.580,0.26
20.590,0.25
20.600,0.25
20.610,0.25
20.620,0.25
20.630,0.36
20.640,0.37
20.650,0.23
20.660,0.22
20.670,0.20
20.680,0.20
20.690,0.19
20.700,0.19
20.710,0.19
20.720,0.19
20.730,0.19
20.740,0.19
20.750,0.18
20.760,0.30
20.770,0.30
20.780,0.30
20.790,0.30
20.800,0.31
20.810,0.19
20.820,0.19
20.830,0.18
20.840,0.19
20.850,0.19
20.860,0.19
20.870,0.19
20.880,0.20
20.890,0.20
20.900,0.21
20.910,0.22
20.920,0.35
20.930,0.36
20.940,0.37
20.950,0.25
20.960,0.25
20.970,0.25
20.980,0.26
20.990,0.27
21.000,0.28
21.010,0.29
21.020,0.30
21.030,0.31
21.040,0.32
21.050,0.33
21.060,0.34
21.070,0.36
21.080,0.37
21.090,0.38
21.100,0.40
21.110,0.41
21.120,0.43
21.130,0.44
21.140,0.46
21.150,0.48
21.160,0.50
21.170,0.51
21.180,0.53
21.190,0.55
21.200,0.57
21.210,0.59
21.220,0.61
21.230,0.63
21.240,0.65
21.250,0.66
21.260,0.68
21.270,0.70
21.280,0.71
21.290,0.73
21.300,0.75
21.310,0.77
21.320,0.78
21.330,0.80
21.340,0.82
21.350,0.84
21.360,0.86
21.370,0.87
21.380,0.89
21.390,0.91
21.400,0.92
21.410,0.93
21.420,0.93
21.430,0.94
21.440,0.95
21.450,0.96
21.460,0.96
21.470,0.97
21.480,0.97
21.490,0.97
21.500,0.97
21.510,0.97
21.520,0.96
21.530,0.95
21.540,0.94
21.550,0.93
21.560,0.91
21.570,0.89
21.580,0.87
21.590,0.85
21.600,0.82
21.610,0.80
21.620,0.77
21.630,0.75
21.640,0.72
21.650,0.70
21.660,0.68
21.670,0.66
21.680,0.63
21.690,0.61
21.700,0.59
21.710,0.57
21.720,0.55
21.730,0.53
21.740,0.51
21.750,0.49
21.760,0.48
21.770,0.46
21.780,0.44
21.790,0.43
21.800,0.41
21.810,0.40
21.820,0.38
21.830,0.37
21.840,0.36
21.850,0.34
21.860,0.33
21.870,0.32
21.880,0.31
21.890,0.30
21.900,0.29
21.910,0.28
21.920,0.27
21.930,0.26
21.940,0.25
21.950,0.25
21.960,0.24
21.970,0.36
21.980,0.36
21.990,0.36
22.000,0.22
22.010,0.21
22.020,0.20
22.030,0.20
22.040,0.20
22.050,0.19
22.060,0.19
22.070,0.19
22.080,0.19
22.090,0.19
22.100,0.19
22.110,0.19
22.120,0.19
22.130,0.19
22.140,0.19
22.150,0.18
22.160,0.19
22.170,0.19
22.180,0.19
22.190,0.19
22.200,0.19
22.210,0.20
22.220,0.20
22.230,0.21
22.240,0.21
22.250,0.34
22.260,0.35
22.270,0.37
22.280,0.25
22.290,0.25
22.300,0.25
22.310,0.25
22.320,0.26
22.330,0.27
22.340,0.28
22.350,0.29
22.360,0.30
22.370,0.31
22.380,0.32
22.390,0.33
22.400,0.34
22.410,0.36
22.420,0.37
22.430,0.39
22.440,0.40
22.450,0.41
22.460,0.43
22.470,0.44
22.480,0.46
22.490,0.48
22.500,0.50
22.510,0.51
22.520,0.53
22.530,0.55
22.540,0.57
22.550,0.59
22.560,0.61
22.570,0.63
22.580,0.65
22.590,0.68
22.600,0.70
22.610,0.72
22.620,0.74
22.630,0.77
22.640,0.79
22.650,0.83
22.660,0.84
22.670,0.85
22.680,0.96
22.690,0.92
22.700,0.92
22.710,0.94
22.720,0.96
22.730,0.96
22.740,0.96
22.750,0.97
22.760,1.03
22.770,0.97
22.780,0.97
22.790,0.97
22.800,0.97
22.810,0.98
22.820,0.98
22.830,0.96
22.840,1.07
22.850,1.06
22.860,1.07
22.870,0.96
22.880,0.94
22.890,0.92
22.900,0.92
22.910,0.93
22.920,0.90
22.930,0.90
22.940,0.88
22.950,0.84
22.960,0.84
22.970,0.84
22.980,0.81
22.990,0.82
23.000,0.86
23.010,0.75
23.020,0.83
23.030,0.83
23.040,0.86
23.050,0.87
23.060,0.61
23.070,0.58
23.080,0.57
23.090,0.52
23.100,0.76
23.110,0.77
23.120,0.68
23.130,1.55
23.140,0.84
23.150,0.48
23.160,0.46
23.170,0.44
23.180,0.42
23.190,0.56
23.200,0.57
23.210,0.55
23.220,0.54
23.230,0.53
23.240,0.53
23.250,0.52
23.260,0.51
23.270,0.51
23.280,0.50
23.290,0.49
23.300,0.48
23.310,0.48
23.320,0.48
23.330,0.48
23.340,0.47
23.350,0.47
23.360,0.47
23.370,0.46
23.380,0.47
23.390,0.46
23.400,0.46
23.410,0.46
23.420,0.46
23.430,0.47
23.440,0.47
23.450,0.47
23.460,0.47
23.470,0.47
23.480,0.48
23.490,0.48
23.500,0.48
23.510,0.45
23.520,0.86
23.530,0.86
23.540,0.86
23.550,1.00
23.560,0.39
23.570,0.38
23.580,0.39
23.590,0.39
23.600,0.40
23.610,0.40
23.620,0.41
23.630,0.42
23.640,0.43
23.650,0.45
23.660,0.46
23.670,0.47
23.680,0.48
23.690,0.50
23.700,0.51
23.710,0.52
23.720,0.54
23.730,0.56
23.740,0.57
23.750,0.59
