"Time (s) Run #1","Position (m) Run #1"
17.440,0.74
17.450,0.75
17.460,0.77
17.470,0.78
17.480,0.79
17.490,0.81
17.500,0.82
17.510,0.83
17.520,0.85
17.530,0.86
17.540,0.87
17.550,0.87
17.560,0.88
17.570,0.89
17.580,0.89
17.590,0.89
17.600,0.89
17.610,0.89
17.620,0.89
17.630,0.89
17.640,0.88
17.650,0.88
17.660,0.87
17.670,0.86
17.680,0.84
17.690,0.83
17.700,0.81
17.710,0.80
17.720,0.78
17.730,0.77
17.740,0.75
17.750,0.73
17.760,0.72
17.770,0.70
17.780,0.69
17.790,0.67
17.800,0.66
17.810,0.64
17.820,0.63
17.830,0.62
17.840,0.60
17.850,0.59
17.860,0.58
17.870,0.56
17.880,0.55
17.890,0.54
17.900,0.53
17.910,0.52
17.920,0.51
17.930,0.49
17.940,0.48
17.950,0.47
17.960,0.46
17.970,0.45
17.980,0.44
17.990,0.43
18.000,0.42
18.010,0.42
18.020,0.41
18.030,0.40
18.040,0.39
18.050,0.38
18.060,0.37
18.070,0.37
18.080,0.36
18.090,0.35
18.100,0.35
18.110,0.34
18.120,0.33
18.130,0.33
18.140,0.32
18.150,0.32
18.160,0.31
18.170,0.31
18.180,0.30
18.190,0.30
18.200,0.29
18.210,0.29
18.220,0.28
18.230,0.28
18.240,0.28
18.250,0.27
18.260,0.27
18.270,0.27
18.280,0.27
18.290,0.26
18.300,0.26
18.310,0.26
18.320,0.26
18.330,0.26
18.340,0.26
18.350,0.26
18.360,0.26
18.370,0.26
18.380,0.26
18.390,0.26
18.400,0.26
18.410,0.26
18.420,0.26
18.430,0.26
18.440,0.26
18.450,0.26
18.460,0.27
18.470,0.27
18.480,0.27
18.490,0.27
18.500,0.28
18.510,0.28
18.520,0.28
18.530,0.29
18.540,0.29
18.550,0.30
18.560,0.30
18.570,0.31
18.580,0.31
18.590,0.32
18.600,0.32
18.610,0.33
18.620,0.33
18.630,0.34
18.640,0.35
18.650,0.35
18.660,0.36
18.670,0.37
18.680,0.37
18.690,0.38
18.700,0.39
18.710,0.40
18.720,0.41
18.730,0.41
18.740,0.42
18.750,0.43
18.760,0.44
18.770,0.45
18.780,0.46
18.790,0.47
18.800,0.48
18.810,0.49
18.820,0.50
18.830,0.51
18.840,0.52
18.850,0.54
18.860,0.55
18.870,0.56
18.880,0.57
18.890,0.58
18.900,0.60
18.910,0.61
18.920,0.62
18.930,0.64
18.940,0.65
18.950,0.67
18.960,0.68
18.970,0.69
18.980,0.70
18.990,0.72
19.000,0.73
19.010,0.74
19.020,0.75
19.030,0.76
19.040,0.77
19.050,0.79
19.060,0.80
19.070,0.81
19.080,0.82
19.090,0.83
19.100,0.84
19.110,0.84
19.120,0.85
19.130,0.86
19.140,0.87
19.150,0.87
19.160,0.88
19.170,0.88
19.180,0.88
19.190,0.88
19.200,0.88
19.210,0.87
19.220,0.87
19.230,0.86
19.240,0.86
19.250,0.85
19.260,0.83
19.270,0.82
19.280,0.80
19.290,0.79
19.300,0.77
19.310,0.75
19.320,0.74
19.330,0.72
19.340,0.71
19.350,0.69
19.360,0.67
19.370,0.66
19.380,0.64
19.390,0.63
19.400,0.61
19.410,0.60
19.420,0.58
19.430,0.57
19.440,0.56
19.450,0.54
19.460,0.53
19.470,0.52
19.480,0.51
19.490,0.49
19.500,0.48
19.510,0.47
19.520,0.46
19.530,0.45
19.540,0.44
19.550,0.42
19.560,0.41
19.570,0.40
19.580,0.39
19.590,0.38
19.600,0.38
19.610,0.37
19.620,0.36
19.630,0.35
19.640,0.34
19.650,0.33
19.660,0.32
19.670,0.32
19.680,0.31
19.690,0.30
19.700,0.29
19.710,0.29
19.720,0.28
19.730,0.27
19.740,0.27
19.750,0.26
19.760,0.26
19.770,0.25
19.780,0.25
19.790,0.24
19.800,0.24
19.810,0.23
19.820,0.23
19.830,0.22
19.840,0.22
19.850,0.22
19.860,0.21
19.870,0.21
19.880,0.21
19.890,0.21
19.900,0.20
19.910,0.20
19.920,0.20
19.930,0.20
19.940,0.20
19.950,0.20
19.960,0.20
19.970,0.20
19.980,0.20
19.990,0.20
20.000,0.20
20.010,0.20
20.020,0.20
20.030,0.20
20.040,0.20
20.050,0.20
20.060,0.20
20.070,0.21
20.080,0.21
20.090,0.21
20.100,0.21
20.110,0.22
20.120,0.22
20.130,0.22
20.140,0.23
20.150,0.23
20.160,0.24
20.170,0.24
20.180,0.24
20.190,0.25
20.200,0.26
20.210,0.26
20.220,0.27
20.230,0.27
20.240,0.28
20.250,0.29
20.260,0.29
20.270,0.30
20.280,0.31
20.290,0.31
20.300,0.32
20.310,0.33
20.320,0.34
20.330,0.35
20.340,0.35
20.350,0.36
20.360,0.37
20.370,0.38
20.380,0.39
20.390,0.40
20.400,0.41
20.410,0.42
20.420,0.43
20.430,0.44
20.440,0.45
20.450,0.46
20.460,0.48
20.470,0.49
20.480,0.50
20.490,0.51
20.500,0.52
20.510,0.54
20.520,0.55
20.530,0.56
20.540,0.58
20.550,0.59
20.560,0.60
20.570,0.62
20.580,0.63
20.590,0.65
20.600,0.66
20.610,0.68
20.620,0.69
20.630,0.71
20.640,0.72
20.650,0.74
20.660,0.76
20.670,0.77
20.680,0.78
20.690,0.80
20.700,0.81
20.710,0.82
20.720,0.83
20.730,0.84
20.740,0.85
20.750,0.86
20.760,0.87
20.770,0.87
20.780,0.88
20.790,0.88
20.800,0.89
20.810,0.89
20.820,0.89
20.830,0.89
20.840,0.89
20.850,0.89
20.860,0.89
20.870,0.88
20.880,0.87
20.890,0.86
20.900,0.85
20.910,0.84
20.920,0.82
20.930,0.81
20.940,0.79
20.950,0.77
20.960,0.76
20.970,0.74
20.980,0.73
20.990,0.71
21.000,0.70
21.010,0.68
21.020,0.67
21.030,0.65
21.040,0.64
21.050,0.62
21.060,0.61
21.070,0.60
21.080,0.58
21.090,0.57
21.100,0.56
21.110,0.55
21.120,0.53
21.130,0.52
21.140,0.51
21.150,0.50
21.160,0.49
21.170,0.48
21.180,0.47
21.190,0.46
21.200,0.45
21.210,0.44
21.220,0.43
21.230,0.42
21.240,0.41
21.250,0.40
21.260,0.39
21.270,0.38
21.280,0.38
21.290,0.37
21.300,0.36
21.310,0.35
21.320,0.35
21.330,0.34
21.340,0.33
21.350,0.33
21.360,0.32
21.370,0.32
21.380,0.31
21.390,0.30
21.400,0.30
21.410,0.29
21.420,0.29
21.430,0.28
21.440,0.28
21.450,0.28
21.460,0.27
21.470,0.27
21.480,0.27
21.490,0.26
21.500,0.26
21.510,0.26
21.520,0.26
21.530,0.25
21.540,0.25
21.550,0.25
21.560,0.25
21.570,0.25
21.580,0.25
21.590,0.25
21.600,0.25
21.610,0.25
21.620,0.25
21.630,0.25
21.640,0.25
21.650,0.25
21.660,0.25
21.670,0.25
21.680,0.26
21.690,0.26
21.700,0.26
21.710,0.26
21.720,0.27
21.730,0.27
21.740,0.27
21.750,0.28
21.760,0.28
21.770,0.29
21.780,0.29
21.790,0.29
21.800,0.30
21.810,0.30
21.820,0.31
21.830,0.32
21.840,0.32
21.850,0.33
21.860,0.33
21.870,0.34
21.880,0.35
21.890,0.35
21.900,0.36
21.910,0.37
21.920,0.37
21.930,0.38
21.940,0.39
21.950,0.40
21.960,0.41
21.970,0.42
21.980,0.43
21.990,0.43
22.000,0.44
22.010,0.45
22.020,0.46
22.030,0.47
22.040,0.48
22.050,0.50
22.060,0.51
22.070,0.52
22.080,0.53
22.090,0.54
22.100,0.55
22.110,0.56
22.120,0.58
22.130,0.59
22.140,0.60
22.150,0.62
22.160,0.63
22.170,0.65
22.180,0.66
22.190,0.67
22.200,0.69
22.210,0.70
22.220,0.72
22.230,0.73
22.240,0.75
22.250,0.76
22.260,0.78
22.270,0.79
22.280,0.81
22.290,0.82
22.300,0.84
22.310,0.85
22.320,0.86
22.330,0.87
22.340,0.88
22.350,0.89
22.360,0.89
22.370,0.90
22.380,0.90
22.390,0.91
22.400,0.91
22.410,0.91
22.420,0.91
22.430,0.91
22.440,0.91
22.450,0.90
22.460,0.89
22.470,0.88
22.480,0.87
22.490,0.86
22.500,0.84
22.510,0.82
22.520,0.81
22.530,0.79
22.540,0.77
22.550,0.75
22.560,0.73
22.570,0.72
22.580,0.70
22.590,0.68
22.600,0.66
22.610,0.65
22.620,0.63
22.630,0.61
22.640,0.60
22.650,0.58
22.660,0.57
22.670,0.55
22.680,0.54
22.690,0.52
22.700,0.51
22.710,0.49
22.720,0.48
22.730,0.47
22.740,0.45
22.750,0.44
22.760,0.43
22.770,0.41
22.780,0.40
22.790,0.39
22.800,0.38
22.810,0.37
22.820,0.35
22.830,0.34
22.840,0.33
22.850,0.32
22.860,0.31
22.870,0.30
22.880,0.29
22.890,0.28
22.900,0.27
22.910,0.26
22.920,0.25
22.930,0.25
22.940,0.24
22.950,0.23
22.960,0.22
22.970,0.21
22.980,0.21
22.990,0.20
23.000,0.19
23.010,0.19
23.020,0.18
23.030,0.17
23.040,0.17
23.050,0.16
23.060,0.16
23.070,0.15
23.080,0.15
23.090,0.14
23.100,0.14
23.110,0.13
23.120,0.13
23.130,0.13
23.140,0.12
23.150,0.12
23.160,0.12
23.170,0.12
23.180,0.12
23.190,0.12
23.200,0.12
23.210,0.12
23.220,0.12
23.230,0.12
23.240,0.12
23.250,0.12
23.260,0.12
23.270,0.12
23.280,0.12
23.290,0.12
23.300,0.12
23.310,0.12
23.320,0.12
23.330,0.12
23.340,0.12
23.350,0.12
23.360,0.12
23.370,0.12
23.380,0.12
23.390,0.12
23.400,0.12
23.410,0.12
23.420,0.13
23.430,0.13
23.440,0.13
23.450,0.14
23.460,0.14
23.470,0.15
23.480,0.15
23.490,0.16
23.500,0.16
23.510,0.17
23.520,0.17
23.530,0.18
23.540,0.19
23.550,0.19
23.560,0.20
23.570,0.21
23.580,0.21
23.590,0.22
23.600,0.23
23.610,0.24
23.620,0.25
23.630,0.25
23.640,0.26
23.650,0.27
23.660,0.28
23.670,0.29
23.680,0.30
23.690,0.31
23.700,0.32
23.710,0.33
23.720,0.34
23.730,0.35
23.740,0.36
23.750,0.38
23.760,0.39
